L1Seed,PileUp,Total,Prescale0,Fired0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,25,3360,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,26,4212,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,27,5258,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,28,6267,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,29,7494,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,30,8787,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,31,10034,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,32,10822,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,33,11891,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,34,12611,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,35,13494,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,36,13925,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,37,14344,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,38,15075,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,39,15171,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,40,15322,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,41,15535,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,42,15661,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,43,15655,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,44,15636,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,45,15745,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,46,15820,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,47,15553,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,48,15944,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,49,16118,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,50,15778,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,51,16040,1,4,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,52,15765,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,53,15927,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,54,15746,1,4,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,55,15822,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,56,15842,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,57,15726,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,58,15841,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,59,15676,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,60,15687,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,61,15952,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,62,15417,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,63,15535,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,64,15354,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,65,15273,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,66,15030,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,67,14804,1,5,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,68,14539,1,4,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,69,14428,1,4,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,70,13971,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,71,13525,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,72,12878,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,73,12760,1,6,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,74,12151,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,75,11463,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,76,10892,1,3,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,77,10048,1,4,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,78,9658,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,79,8988,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,80,8117,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,81,7424,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,82,6750,1,2,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,83,6092,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,84,5364,1,4,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,85,4847,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,86,4343,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,87,3620,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,88,3162,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,89,2849,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,90,2352,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,91,1895,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,92,1693,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,93,1300,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,94,1116,1,1,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,95,919,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,96,720,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,97,573,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,98,450,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,99,372,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,100,301,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,101,208,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,102,175,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,103,138,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,104,81,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,105,79,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,106,58,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,107,35,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,108,35,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,109,22,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,110,18,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,111,11,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,112,3,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,113,8,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,114,1,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,115,2,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,116,2,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,117,1,1,0,
L1_TripleJet_105_85_75_DoubleJet_85_75_er2p5,118,2,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,11,1,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,12,1,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,13,6,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,14,13,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,15,40,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,16,61,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,17,131,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,18,196,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,19,369,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,20,554,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,21,894,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,22,1257,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,23,1801,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,24,2488,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,25,3360,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,26,4212,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,27,5258,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,28,6267,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,29,7494,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,30,8787,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,31,10034,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,32,10822,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,33,11891,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,34,12611,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,35,13494,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,36,13925,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,37,14344,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,38,15075,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,39,15171,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,40,15322,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,41,15535,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,42,15661,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,43,15655,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,44,15636,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,45,15745,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,46,15820,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,47,15553,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,48,15944,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,49,16118,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,50,15778,1,5,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,51,16040,1,6,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,52,15765,1,8,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,53,15927,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,54,15746,1,5,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,55,15822,1,6,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,56,15842,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,57,15726,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,58,15841,1,5,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,59,15676,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,60,15687,1,5,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,61,15952,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,62,15417,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,63,15535,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,64,15354,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,65,15273,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,66,15030,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,67,14804,1,11,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,68,14539,1,7,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,69,14428,1,7,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,70,13971,1,5,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,71,13525,1,8,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,72,12878,1,7,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,73,12760,1,9,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,74,12151,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,75,11463,1,7,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,76,10892,1,6,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,77,10048,1,9,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,78,9658,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,79,8988,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,80,8117,1,4,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,81,7424,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,82,6750,1,5,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,83,6092,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,84,5364,1,6,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,85,4847,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,86,4343,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,87,3620,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,88,3162,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,89,2849,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,90,2352,1,3,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,91,1895,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,92,1693,1,2,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,93,1300,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,94,1116,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,95,919,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,96,720,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,97,573,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,98,450,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,99,372,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,100,301,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,101,208,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,102,175,1,1,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,103,138,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,104,81,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,105,79,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,106,58,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,107,35,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,108,35,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,109,22,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,110,18,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,111,11,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,112,3,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,113,8,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,114,1,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,115,2,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,116,2,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,117,1,1,0,
L1_TripleJet_95_75_65_DoubleJet_75_65_er2p5,118,2,1,0,
L1_TripleMu0,11,1,0,0,
L1_TripleMu0,12,1,0,0,
L1_TripleMu0,13,6,0,0,
L1_TripleMu0,14,13,0,0,
L1_TripleMu0,15,40,0,0,
L1_TripleMu0,16,61,0,0,
L1_TripleMu0,17,131,0,0,
L1_TripleMu0,18,196,0,0,
L1_TripleMu0,19,369,0,0,
L1_TripleMu0,20,554,0,0,
L1_TripleMu0,21,894,0,0,
L1_TripleMu0,22,1257,0,0,
L1_TripleMu0,23,1801,0,0,
L1_TripleMu0,24,2488,0,0,
L1_TripleMu0,25,3360,0,0,
L1_TripleMu0,26,4212,0,0,
L1_TripleMu0,27,5258,0,0,
L1_TripleMu0,28,6267,0,0,
L1_TripleMu0,29,7494,0,0,
L1_TripleMu0,30,8787,0,0,
L1_TripleMu0,31,10034,0,0,
L1_TripleMu0,32,10822,0,0,
L1_TripleMu0,33,11891,0,0,
L1_TripleMu0,34,12611,0,0,
L1_TripleMu0,35,13494,0,0,
L1_TripleMu0,36,13925,0,0,
L1_TripleMu0,37,14344,0,0,
L1_TripleMu0,38,15075,0,0,
L1_TripleMu0,39,15171,0,0,
L1_TripleMu0,40,15322,0,0,
L1_TripleMu0,41,15535,0,0,
L1_TripleMu0,42,15661,0,0,
L1_TripleMu0,43,15655,0,0,
L1_TripleMu0,44,15636,0,0,
L1_TripleMu0,45,15745,0,0,
L1_TripleMu0,46,15820,0,0,
L1_TripleMu0,47,15553,0,0,
L1_TripleMu0,48,15944,0,0,
L1_TripleMu0,49,16118,0,0,
L1_TripleMu0,50,15778,0,0,
L1_TripleMu0,51,16040,0,0,
L1_TripleMu0,52,15765,0,0,
L1_TripleMu0,53,15927,0,0,
L1_TripleMu0,54,15746,0,0,
L1_TripleMu0,55,15822,0,0,
L1_TripleMu0,56,15842,0,0,
L1_TripleMu0,57,15726,0,0,
L1_TripleMu0,58,15841,0,0,
L1_TripleMu0,59,15676,0,0,
L1_TripleMu0,60,15687,0,0,
L1_TripleMu0,61,15952,0,0,
L1_TripleMu0,62,15417,0,0,
L1_TripleMu0,63,15535,0,0,
L1_TripleMu0,64,15354,0,0,
L1_TripleMu0,65,15273,0,0,
L1_TripleMu0,66,15030,0,0,
L1_TripleMu0,67,14804,0,0,
L1_TripleMu0,68,14539,0,0,
L1_TripleMu0,69,14428,0,0,
L1_TripleMu0,70,13971,0,0,
L1_TripleMu0,71,13525,0,0,
L1_TripleMu0,72,12878,0,0,
L1_TripleMu0,73,12760,0,0,
L1_TripleMu0,74,12151,0,0,
L1_TripleMu0,75,11463,0,0,
L1_TripleMu0,76,10892,0,0,
L1_TripleMu0,77,10048,0,0,
L1_TripleMu0,78,9658,0,0,
L1_TripleMu0,79,8988,0,0,
L1_TripleMu0,80,8117,0,0,
L1_TripleMu0,81,7424,0,0,
L1_TripleMu0,82,6750,0,0,
L1_TripleMu0,83,6092,0,0,
L1_TripleMu0,84,5364,0,0,
L1_TripleMu0,85,4847,0,0,
L1_TripleMu0,86,4343,0,0,
L1_TripleMu0,87,3620,0,0,
L1_TripleMu0,88,3162,0,0,
L1_TripleMu0,89,2849,0,0,
L1_TripleMu0,90,2352,0,0,
L1_TripleMu0,91,1895,0,0,
L1_TripleMu0,92,1693,0,0,
L1_TripleMu0,93,1300,0,0,
L1_TripleMu0,94,1116,0,0,
L1_TripleMu0,95,919,0,0,
L1_TripleMu0,96,720,0,0,
L1_TripleMu0,97,573,0,0,
L1_TripleMu0,98,450,0,0,
L1_TripleMu0,99,372,0,0,
L1_TripleMu0,100,301,0,0,
L1_TripleMu0,101,208,0,0,
L1_TripleMu0,102,175,0,0,
L1_TripleMu0,103,138,0,0,
L1_TripleMu0,104,81,0,0,
L1_TripleMu0,105,79,0,0,
L1_TripleMu0,106,58,0,0,
L1_TripleMu0,107,35,0,0,
L1_TripleMu0,108,35,0,0,
L1_TripleMu0,109,22,0,0,
L1_TripleMu0,110,18,0,0,
L1_TripleMu0,111,11,0,0,
L1_TripleMu0,112,3,0,0,
L1_TripleMu0,113,8,0,0,
L1_TripleMu0,114,1,0,0,
L1_TripleMu0,115,2,0,0,
L1_TripleMu0,116,2,0,0,
L1_TripleMu0,117,1,0,0,
L1_TripleMu0,118,2,0,0,
L1_TripleMu0_OQ,11,1,0,0,
L1_TripleMu0_OQ,12,1,0,0,
L1_TripleMu0_OQ,13,6,0,0,
L1_TripleMu0_OQ,14,13,0,0,
L1_TripleMu0_OQ,15,40,0,0,
L1_TripleMu0_OQ,16,61,0,0,
L1_TripleMu0_OQ,17,131,0,0,
L1_TripleMu0_OQ,18,196,0,0,
L1_TripleMu0_OQ,19,369,0,0,
L1_TripleMu0_OQ,20,554,0,0,
L1_TripleMu0_OQ,21,894,0,0,
L1_TripleMu0_OQ,22,1257,0,0,
L1_TripleMu0_OQ,23,1801,0,0,
L1_TripleMu0_OQ,24,2488,0,0,
L1_TripleMu0_OQ,25,3360,0,0,
L1_TripleMu0_OQ,26,4212,0,0,
L1_TripleMu0_OQ,27,5258,0,0,
L1_TripleMu0_OQ,28,6267,0,0,
L1_TripleMu0_OQ,29,7494,0,0,
L1_TripleMu0_OQ,30,8787,0,0,
L1_TripleMu0_OQ,31,10034,0,0,
L1_TripleMu0_OQ,32,10822,0,0,
L1_TripleMu0_OQ,33,11891,0,0,
L1_TripleMu0_OQ,34,12611,0,0,
L1_TripleMu0_OQ,35,13494,0,0,
L1_TripleMu0_OQ,36,13925,0,0,
L1_TripleMu0_OQ,37,14344,0,0,
L1_TripleMu0_OQ,38,15075,0,0,
L1_TripleMu0_OQ,39,15171,0,0,
L1_TripleMu0_OQ,40,15322,0,0,
L1_TripleMu0_OQ,41,15535,0,0,
L1_TripleMu0_OQ,42,15661,0,0,
L1_TripleMu0_OQ,43,15655,0,0,
L1_TripleMu0_OQ,44,15636,0,0,
L1_TripleMu0_OQ,45,15745,0,0,
L1_TripleMu0_OQ,46,15820,0,0,
L1_TripleMu0_OQ,47,15553,0,0,
L1_TripleMu0_OQ,48,15944,0,0,
L1_TripleMu0_OQ,49,16118,0,0,
L1_TripleMu0_OQ,50,15778,0,0,
L1_TripleMu0_OQ,51,16040,0,0,
L1_TripleMu0_OQ,52,15765,0,0,
L1_TripleMu0_OQ,53,15927,0,0,
L1_TripleMu0_OQ,54,15746,0,0,
L1_TripleMu0_OQ,55,15822,0,0,
L1_TripleMu0_OQ,56,15842,0,0,
L1_TripleMu0_OQ,57,15726,0,0,
L1_TripleMu0_OQ,58,15841,0,0,
L1_TripleMu0_OQ,59,15676,0,0,
L1_TripleMu0_OQ,60,15687,0,0,
L1_TripleMu0_OQ,61,15952,0,0,
L1_TripleMu0_OQ,62,15417,0,0,
L1_TripleMu0_OQ,63,15535,0,0,
L1_TripleMu0_OQ,64,15354,0,0,
L1_TripleMu0_OQ,65,15273,0,0,
L1_TripleMu0_OQ,66,15030,0,0,
L1_TripleMu0_OQ,67,14804,0,0,
L1_TripleMu0_OQ,68,14539,0,0,
L1_TripleMu0_OQ,69,14428,0,0,
L1_TripleMu0_OQ,70,13971,0,0,
L1_TripleMu0_OQ,71,13525,0,0,
L1_TripleMu0_OQ,72,12878,0,0,
L1_TripleMu0_OQ,73,12760,0,0,
L1_TripleMu0_OQ,74,12151,0,0,
L1_TripleMu0_OQ,75,11463,0,0,
L1_TripleMu0_OQ,76,10892,0,0,
L1_TripleMu0_OQ,77,10048,0,0,
L1_TripleMu0_OQ,78,9658,0,0,
L1_TripleMu0_OQ,79,8988,0,0,
L1_TripleMu0_OQ,80,8117,0,0,
L1_TripleMu0_OQ,81,7424,0,0,
L1_TripleMu0_OQ,82,6750,0,0,
L1_TripleMu0_OQ,83,6092,0,0,
L1_TripleMu0_OQ,84,5364,0,0,
L1_TripleMu0_OQ,85,4847,0,0,
L1_TripleMu0_OQ,86,4343,0,0,
L1_TripleMu0_OQ,87,3620,0,0,
L1_TripleMu0_OQ,88,3162,0,0,
L1_TripleMu0_OQ,89,2849,0,0,
L1_TripleMu0_OQ,90,2352,0,0,
L1_TripleMu0_OQ,91,1895,0,0,
L1_TripleMu0_OQ,92,1693,0,0,
L1_TripleMu0_OQ,93,1300,0,0,
L1_TripleMu0_OQ,94,1116,0,0,
L1_TripleMu0_OQ,95,919,0,0,
L1_TripleMu0_OQ,96,720,0,0,
L1_TripleMu0_OQ,97,573,0,0,
L1_TripleMu0_OQ,98,450,0,0,
L1_TripleMu0_OQ,99,372,0,0,
L1_TripleMu0_OQ,100,301,0,0,
L1_TripleMu0_OQ,101,208,0,0,
L1_TripleMu0_OQ,102,175,0,0,
L1_TripleMu0_OQ,103,138,0,0,
L1_TripleMu0_OQ,104,81,0,0,
L1_TripleMu0_OQ,105,79,0,0,
L1_TripleMu0_OQ,106,58,0,0,
L1_TripleMu0_OQ,107,35,0,0,
L1_TripleMu0_OQ,108,35,0,0,
L1_TripleMu0_OQ,109,22,0,0,
L1_TripleMu0_OQ,110,18,0,0,
L1_TripleMu0_OQ,111,11,0,0,
L1_TripleMu0_OQ,112,3,0,0,
L1_TripleMu0_OQ,113,8,0,0,
L1_TripleMu0_OQ,114,1,0,0,
L1_TripleMu0_OQ,115,2,0,0,
L1_TripleMu0_OQ,116,2,0,0,
L1_TripleMu0_OQ,117,1,0,0,
L1_TripleMu0_OQ,118,2,0,0,
L1_TripleMu0_SQ,11,1,0,0,
L1_TripleMu0_SQ,12,1,0,0,
L1_TripleMu0_SQ,13,6,0,0,
L1_TripleMu0_SQ,14,13,0,0,
L1_TripleMu0_SQ,15,40,0,0,
L1_TripleMu0_SQ,16,61,0,0,
L1_TripleMu0_SQ,17,131,0,0,
L1_TripleMu0_SQ,18,196,0,0,
L1_TripleMu0_SQ,19,369,0,0,
L1_TripleMu0_SQ,20,554,0,0,
L1_TripleMu0_SQ,21,894,0,0,
L1_TripleMu0_SQ,22,1257,0,0,
L1_TripleMu0_SQ,23,1801,0,0,
L1_TripleMu0_SQ,24,2488,0,0,
L1_TripleMu0_SQ,25,3360,0,0,
L1_TripleMu0_SQ,26,4212,0,0,
L1_TripleMu0_SQ,27,5258,0,0,
L1_TripleMu0_SQ,28,6267,0,0,
L1_TripleMu0_SQ,29,7494,0,0,
L1_TripleMu0_SQ,30,8787,0,0,
L1_TripleMu0_SQ,31,10034,0,0,
L1_TripleMu0_SQ,32,10822,0,0,
L1_TripleMu0_SQ,33,11891,0,0,
L1_TripleMu0_SQ,34,12611,0,0,
L1_TripleMu0_SQ,35,13494,0,0,
L1_TripleMu0_SQ,36,13925,0,0,
L1_TripleMu0_SQ,37,14344,0,0,
L1_TripleMu0_SQ,38,15075,0,0,
L1_TripleMu0_SQ,39,15171,0,0,
L1_TripleMu0_SQ,40,15322,0,0,
L1_TripleMu0_SQ,41,15535,0,0,
L1_TripleMu0_SQ,42,15661,0,0,
L1_TripleMu0_SQ,43,15655,0,0,
L1_TripleMu0_SQ,44,15636,0,0,
L1_TripleMu0_SQ,45,15745,0,0,
L1_TripleMu0_SQ,46,15820,0,0,
L1_TripleMu0_SQ,47,15553,0,0,
L1_TripleMu0_SQ,48,15944,0,0,
L1_TripleMu0_SQ,49,16118,0,0,
L1_TripleMu0_SQ,50,15778,0,0,
L1_TripleMu0_SQ,51,16040,0,0,
L1_TripleMu0_SQ,52,15765,0,0,
L1_TripleMu0_SQ,53,15927,0,0,
L1_TripleMu0_SQ,54,15746,0,0,
L1_TripleMu0_SQ,55,15822,0,0,
